latitude,longitude,district,state,crimeType,severity,year,timeOfDay,caseCount,source
21.014582,79.489274,Budgam,Jammu & Kashmir,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
20.676839,78.389021,Ganderbal,Jammu & Kashmir,RAPE,HIGH,2001,NIGHT,1,synthetic
20.670164,78.186383,Ganderbal,Jammu & Kashmir,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
20.710961,78.342749,Ganderbal,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
19.658748,79.183365,Jammu,Jammu & Kashmir,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
20.650169,78.339235,Kathua,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2001,AFTERNOON,1,synthetic
20.663,78.501337,Kathua,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
20.281801,78.182068,Kupwara,Jammu & Kashmir,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
20.269597,78.153816,Kupwara,Jammu & Kashmir,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
19.79634,77.977118,Leh,Jammu & Kashmir,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
19.58969,79.883488,Poonch,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
20.52725,80.030591,Pulwama,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2001,AFTERNOON,1,synthetic
21.0471,79.119655,Rajouri,Jammu & Kashmir,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
21.090385,78.93645,Rajouri,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2001,MORNING,1,synthetic
21.030631,79.025609,Rajouri,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
19.767997,78.822087,Reasi,Jammu & Kashmir,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
20.942365,79.567956,Srinagar,Jammu & Kashmir,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
20.475997,79.349963,Udhampur,Jammu & Kashmir,RAPE,HIGH,2001,NIGHT,1,synthetic
23.447431,85.317377,Chaibasa,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
23.272963,85.244247,Chaibasa,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2001,AFTERNOON,1,synthetic
23.844975,85.097245,Chatra,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
23.785276,85.062575,Chatra,Jharkhand,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
23.528773,85.54695,Deoghar,Jharkhand,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
23.641434,85.446717,Deoghar,Jharkhand,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
23.777338,85.587604,Dumka,Jharkhand,RAPE,HIGH,2001,EVENING,1,synthetic
23.192402,85.394904,Hazaribagh,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
23.428048,85.372974,Hazaribagh,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
22.918792,86.193815,Jamshedpur,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
22.88221,86.183061,Jamshedpur Rly.,Jharkhand,RAPE,HIGH,2001,EVENING,1,synthetic
22.574472,86.301586,Jamshedpur Rly.,Jharkhand,RAPE,HIGH,2001,EVENING,1,synthetic
22.865947,86.236449,Jamshedpur Rly.,Jharkhand,RAPE,HIGH,2001,NIGHT,1,synthetic
22.88817,86.149004,Jamshedpur Rly.,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
23.652505,85.431472,Jamtara,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
23.755543,85.407469,Jamtara,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
23.452592,85.642597,Jamtara,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
23.448744,85.380171,Koderma,Jharkhand,RAPE,HIGH,2001,NIGHT,1,synthetic
23.630729,85.643101,Pakur,Jharkhand,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
23.484602,85.59015,Pakur,Jharkhand,DOWRY_DEATH,HIGH,2001,MORNING,1,synthetic
23.60736,85.393585,Palamu,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
23.205342,85.300301,Ranchi,Jharkhand,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
23.490702,85.261019,Ranchi,Jharkhand,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
23.809679,85.133356,Saraikela,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
23.796236,84.953851,Saraikela,Jharkhand,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
23.864663,85.093479,Saraikela,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
23.925099,85.107108,Total,Jharkhand,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
24.134928,85.124644,Total,Jharkhand,IMPORTATION_OF_GIRLS,CRITICAL,2001,EVENING,1,synthetic
15.845427,74.516425,Belgaum,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
15.878766,74.533053,Belgaum,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
15.246722,75.798265,Bidar,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
15.604056,75.705923,Bijapur,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
15.494452,75.831952,Bijapur,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
15.259696,75.525617,Chamarajnagar,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
15.057935,75.758656,Chickmagalur,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2001,AFTERNOON,1,synthetic
15.186831,75.978373,Dakshin Kannada,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
15.379476,76.0446,Dakshin Kannada,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
15.216449,75.98998,Dakshin Kannada,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2001,MORNING,1,synthetic
15.267283,75.609872,Hassan,Karnataka,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
15.250631,75.476485,Hassan,Karnataka,INSULT_TO_MODESTY,MEDIUM,2001,AFTERNOON,1,synthetic
15.197643,75.398082,Haveri,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
15.297362,75.423002,K.G.F.,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
15.580242,75.565067,Kodagu,Karnataka,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
15.520188,75.616379,Kodagu,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
14.831064,75.792703,Kolar,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
15.353052,75.868501,Koppal,Karnataka,RAPE,HIGH,2001,EVENING,1,synthetic
15.226013,75.931328,Koppal,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
15.218935,75.81571,Koppal,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
15.388578,75.951071,Koppal,Karnataka,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
15.439205,75.633972,Mandya,Karnataka,RAPE,HIGH,2001,AFTERNOON,1,synthetic
15.653083,75.994218,Mandya,Karnataka,DOWRY_DEATH,HIGH,2001,MORNING,1,synthetic
15.57612,75.855904,Mandya,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2001,MORNING,1,synthetic
12.188485,76.730559,Mysore Rural,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
15.382369,75.859695,Raichur,Karnataka,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
13.982385,75.685641,Shimoga,Karnataka,RAPE,HIGH,2001,EVENING,1,synthetic
15.382698,75.959294,Tumkur,Karnataka,RAPE,HIGH,2001,NIGHT,1,synthetic
15.183312,75.851015,Tumkur,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
15.410909,75.567587,Uttar Kannada,Karnataka,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
15.291438,75.901232,Uttar Kannada,Karnataka,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
15.143544,75.743763,Uttar Kannada,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
15.143421,75.919171,Total,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
14.997548,75.857933,Total,Karnataka,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
14.97605,75.85197,Total,Karnataka,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
10.996257,76.120892,Alapuzha,Kerala,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
11.147775,75.942291,Alapuzha,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
10.386751,76.349042,Cbcid,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
10.119837,76.284594,Ernakulam,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
10.875639,76.550317,Idukki,Kerala,RAPE,HIGH,2001,EVENING,1,synthetic
10.964924,76.45296,Idukki,Kerala,RAPE,HIGH,2001,NIGHT,1,synthetic
10.694101,76.16432,Kasargod,Kerala,RAPE,HIGH,2001,AFTERNOON,1,synthetic
10.50097,76.25125,Kasargod,Kerala,RAPE,HIGH,2001,EVENING,1,synthetic
10.508881,76.154723,Kasargod,Kerala,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
8.953192,76.569443,Kollam,Kerala,RAPE,HIGH,2001,EVENING,1,synthetic
8.836553,76.677098,Kollam,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2001,AFTERNOON,1,synthetic
10.725953,76.412827,Kottayam,Kerala,RAPE,HIGH,2001,EVENING,1,synthetic
11.218881,75.699275,Kozhikode,Kerala,RAPE,HIGH,2001,EVENING,1,synthetic
11.303049,75.748979,Kozhikode,Kerala,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
10.990311,75.999501,Malappuram,Kerala,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
11.010889,75.964613,Malappuram,Kerala,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
11.020212,76.069157,Malappuram,Kerala,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
10.93302,76.050396,Malappuram,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
10.999754,76.134841,Malappuram,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
10.731221,76.710166,Palakkad,Kerala,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
10.756766,76.715884,Palakkad,Kerala,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
10.72945,76.233463,Railways,Kerala,RAPE,HIGH,2001,EVENING,1,synthetic
10.599983,76.326693,Thrissur,Kerala,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
10.645487,76.110383,Thrissur,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
10.571725,76.085486,Thrissur,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
10.978593,76.265817,Trivandrum,Kerala,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
10.979502,76.375936,Wayanadu,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
11.167731,76.455988,Wayanadu,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
10.757219,76.375133,Total,Kerala,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
10.729225,76.436582,Total,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
22.950445,79.055496,Balaghat,Madhya Pradesh,RAPE,HIGH,2001,MORNING,1,synthetic
22.840556,78.864139,Balaghat,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
22.839396,78.767975,Balaghat,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
23.169471,78.76602,Betul,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
22.739751,78.302568,Bhind,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
23.218156,77.505346,Bhopal,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
23.168682,78.742975,Chhatarpur,Madhya Pradesh,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
23.113684,78.83593,Chhatarpur,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
23.197275,78.736156,Chhindwara,Madhya Pradesh,RAPE,HIGH,2001,EVENING,1,synthetic
22.855386,78.640807,Damoh,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
22.783194,78.637718,Damoh,Madhya Pradesh,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
22.836757,78.648516,Damoh,Madhya Pradesh,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
23.03541,78.66071,Datiya,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
22.974272,78.416667,Datiya,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
22.727617,78.995098,Dewas,Madhya Pradesh,RAPE,HIGH,2001,EVENING,1,synthetic
22.615705,79.145956,Dewas,Madhya Pradesh,RAPE,HIGH,2001,EVENING,1,synthetic
31.314955,75.617543,Dhar,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
31.450157,75.59635,Dhar,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
22.872014,78.465145,Dindori,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
23.148613,78.740265,Guna,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
26.19157,78.234159,Gwalior,Madhya Pradesh,RAPE,HIGH,2001,EVENING,1,synthetic
23.259666,78.650644,Harda,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
22.756141,78.873053,Hoshangabad,Madhya Pradesh,RAPE,HIGH,2001,AFTERNOON,1,synthetic
22.851635,78.946475,Hoshangabad,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
22.721284,75.948719,Indore Rly.,Madhya Pradesh,RAPE,HIGH,2001,NIGHT,1,synthetic
23.225309,80.047823,Jabalpur,Madhya Pradesh,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
23.204358,80.021732,Jabalpur,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
23.123233,79.923373,Jabalpur Rly.,Madhya Pradesh,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
22.928267,78.668184,Khandwa,Madhya Pradesh,RAPE,HIGH,2001,EVENING,1,synthetic
22.967142,78.62196,Khandwa,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
22.722192,78.700774,Khandwa,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
23.013805,78.762056,Khandwa,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
22.938918,78.530772,Khandwa,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
22.986895,78.583565,Khandwa,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
22.993701,78.481075,Mandla,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
23.158259,78.521324,Mandla,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
23.192949,78.467334,Mandla,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
22.853578,78.428045,Mandsaur,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
22.932791,78.402802,Mandsaur,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
22.957266,78.300525,Mandsaur,Madhya Pradesh,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
26.611606,77.95679,Morena,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
22.976428,78.442913,Panna,Madhya Pradesh,RAPE,HIGH,2001,NIGHT,1,synthetic
22.933374,78.442442,Panna,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
22.816057,79.088941,Raisen,Madhya Pradesh,RAPE,HIGH,2001,EVENING,1,synthetic
22.969344,78.835724,Raisen,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,AFTERNOON,1,synthetic
24.468675,81.265966,Rewa,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,MORNING,1,synthetic
24.498576,80.776852,Satna,Madhya Pradesh,RAPE,HIGH,2001,AFTERNOON,1,synthetic
24.550654,80.905011,Satna,Madhya Pradesh,RAPE,HIGH,2001,EVENING,1,synthetic
22.86657,78.761367,Shahdol,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
22.866617,78.844413,Shahdol,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
22.930012,78.722386,Shahdol,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
23.17563,78.807953,Shajapur,Madhya Pradesh,RAPE,HIGH,2001,NIGHT,1,synthetic
23.103815,78.621881,Sidhi,Madhya Pradesh,RAPE,HIGH,2001,EVENING,1,synthetic
22.949082,78.665541,Sidhi,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
23.063436,78.768546,Tikamgarh,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
23.009903,78.631338,Tikamgarh,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
22.819825,78.479588,Umariya,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
22.864922,78.475002,Umariya,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
22.905111,78.334762,Umariya,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
22.998598,79.036353,Vidisha,Madhya Pradesh,RAPE,HIGH,2001,EVENING,1,synthetic
22.76185,79.068792,Vidisha,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2001,MORNING,1,synthetic
22.754249,78.316279,Total,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
22.868758,78.514462,Total,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
20.074744,75.480028,Akola,Maharashtra,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
19.991087,75.685382,Akola,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
20.034564,75.518893,Akola,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
20.919389,77.6558,Amravati Commr.,Maharashtra,RAPE,HIGH,2001,AFTERNOON,1,synthetic
20.891775,77.719597,Amravati Commr.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
20.955226,77.716116,Amravati Commr.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
20.817329,77.780728,Amravati Commr.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
20.898605,77.700655,Amravati Commr.,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,MORNING,1,synthetic
20.798556,77.755964,Amravati Rural,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
20.950825,77.599465,Amravati Rural,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
19.939891,75.346558,Aurangabad Commr.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
19.791682,75.444071,Aurangabad Commr.,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,AFTERNOON,1,synthetic
19.785905,75.37348,Aurangabad Rural,Maharashtra,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
19.907398,75.190505,Aurangabad Rural,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
19.650475,75.766765,Beed,Maharashtra,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
19.808285,75.555162,Beed,Maharashtra,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
19.81598,75.712078,Bhandara,Maharashtra,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
19.69575,75.361776,Buldhana,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
19.557254,75.547084,Chandrapur,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
19.550256,75.661316,Chandrapur,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
19.933803,75.821907,Dhule,Maharashtra,RAPE,HIGH,2001,NIGHT,1,synthetic
19.942018,75.923414,Dhule,Maharashtra,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
19.869389,75.83316,Dhule,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
19.942118,75.762482,Gadchiroli,Maharashtra,RAPE,HIGH,2001,MORNING,1,synthetic
19.687891,75.835828,Hingoli,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
19.919067,75.754451,Hingoli,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
19.909318,75.74307,Hingoli,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
19.70135,75.737934,Hingoli,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
19.885344,75.884002,Jalgaon,Maharashtra,RAPE,HIGH,2001,AFTERNOON,1,synthetic
19.759888,75.422286,Jalna,Maharashtra,RAPE,HIGH,2001,MORNING,1,synthetic
16.624953,74.320315,Kolhapur,Maharashtra,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
19.591938,75.817949,Latur,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
19.516438,76.013918,Latur,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,AFTERNOON,1,synthetic
19.017396,73.0016,Mumbai,Maharashtra,RAPE,HIGH,2001,EVENING,1,synthetic
18.950491,72.826441,Mumbai,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
19.103446,72.989747,Mumbai Rly.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
21.062528,79.044255,Nagpur Rly.,Maharashtra,DOWRY_DEATH,HIGH,2001,MORNING,1,synthetic
21.200132,78.891625,Nagpur Rly.,Maharashtra,DOWRY_DEATH,HIGH,2001,MORNING,1,synthetic
21.110123,78.974119,Nagpur Rural,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
21.085087,79.176352,Nagpur Rural,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
19.58279,75.742941,Nanded,Maharashtra,RAPE,HIGH,2001,NIGHT,1,synthetic
19.511316,75.806588,Nanded,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
19.551799,75.65176,Nanded,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
19.838057,75.946051,Nandurbar,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
19.803551,75.887429,Nandurbar,Maharashtra,DOWRY_DEATH,HIGH,2001,AFTERNOON,1,synthetic
19.81061,75.956563,Nandurbar,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,AFTERNOON,1,synthetic
19.76215,75.938256,Nandurbar,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
19.756014,76.048111,Nandurbar,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
19.483444,75.549679,Nasik Rural,Maharashtra,RAPE,HIGH,2001,AFTERNOON,1,synthetic
19.767049,75.666039,Parbhani,Maharashtra,RAPE,HIGH,2001,NIGHT,1,synthetic
18.424784,73.927482,Pune Commr.,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
18.47219,73.883032,Pune Commr.,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
18.427949,73.731261,Pune Rural,Maharashtra,RAPE,HIGH,2001,MORNING,1,synthetic
19.440619,75.606389,Ratnagiri,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
19.470686,75.537625,Ratnagiri,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
20.254989,75.503159,Sangli,Maharashtra,RAPE,HIGH,2001,EVENING,1,synthetic
19.890661,75.598292,Sangli,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
20.097338,75.847906,Satara,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
20.140169,75.824907,Satara,Maharashtra,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
17.652311,76.008124,Solapur Commr.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
17.539032,76.016077,Solapur Rural,Maharashtra,DOWRY_DEATH,HIGH,2001,AFTERNOON,1,synthetic
19.251857,73.033866,Thane Commr.,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2001,MORNING,1,synthetic
