district,state,latitude,longitude,crimeType,severity,year,timeOfDay,caseCount,source
Darrang,Assam,26.13896,93.007514,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Dhemaji,Assam,26.178822,92.837039,RAPE,HIGH,2001,NIGHT,1,synthetic
Dhemaji,Assam,26.107072,92.812033,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Dhemaji,Assam,25.844825,92.70811,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Dhubri,Assam,26.508561,93.158697,RAPE,HIGH,2001,AFTERNOON,1,synthetic
Dhubri,Assam,26.123211,93.235346,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Dhubri,Assam,26.418671,92.907532,DOWRY_DEATH,HIGH,2001,AFTERNOON,1,synthetic
Dhubri,Assam,26.474067,92.972388,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Dhubri,Assam,26.120233,93.403649,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
Dibrugarh,Assam,27.523142,94.856884,RAPE,HIGH,2001,EVENING,1,synthetic
Dibrugarh,Assam,27.450124,95.093092,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Dibrugarh,Assam,27.631995,95.071176,DOWRY_DEATH,HIGH,2001,AFTERNOON,1,synthetic
Dibrugarh,Assam,27.332435,94.720898,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
Dibrugarh,Assam,27.321725,94.804549,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
G.R.P.,Assam,25.765547,93.375224,RAPE,HIGH,2001,NIGHT,1,synthetic
Goalpara,Assam,25.786346,92.400618,RAPE,HIGH,2001,MORNING,1,synthetic
Goalpara,Assam,25.597299,92.546595,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Goalpara,Assam,26.217377,93.088512,DOWRY_DEATH,HIGH,2001,AFTERNOON,1,synthetic
Goalpara,Assam,26.267213,92.31971,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
Goalpara,Assam,26.064964,92.66498,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Golaghat,Assam,26.19969,92.509269,RAPE,HIGH,2001,NIGHT,1,synthetic
Golaghat,Assam,26.133661,93.219259,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Golaghat,Assam,26.080657,92.692834,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Golaghat,Assam,26.30968,92.610315,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
Guwahati City,Assam,25.934605,91.652662,RAPE,HIGH,2001,NIGHT,1,synthetic
Guwahati City,Assam,26.221502,91.555113,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Guwahati City,Assam,26.057463,91.609847,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Guwahati City,Assam,26.216766,91.654698,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Guwahati City,Assam,26.207354,91.872408,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Hailakandi,Assam,26.541009,92.984078,RAPE,HIGH,2001,NIGHT,1,synthetic
Hailakandi,Assam,25.949137,92.661855,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Hailakandi,Assam,26.099616,92.947671,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Hailakandi,Assam,26.388217,92.918352,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Hailakandi,Assam,25.881183,92.845537,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Jorhat,Assam,26.68722,94.348582,RAPE,HIGH,2001,AFTERNOON,1,synthetic
Jorhat,Assam,26.861669,94.1866,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Jorhat,Assam,26.894148,94.20848,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Jorhat,Assam,27.031596,94.198966,ASSAULT_ON_WOMEN,MEDIUM,2001,AFTERNOON,1,synthetic
Jorhat,Assam,26.481466,94.291094,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Kamrup,Assam,26.497877,92.702568,RAPE,HIGH,2001,MORNING,1,synthetic
Kamrup,Assam,26.469951,93.327102,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Kamrup,Assam,26.358323,92.908923,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Kamrup,Assam,26.155593,93.280643,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Kamrup,Assam,26.0871,92.568362,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Karbi Anglong,Assam,25.852456,93.023295,RAPE,HIGH,2001,EVENING,1,synthetic
Karbi Anglong,Assam,25.954504,92.687035,KIDNAPPING_ABDUCTION,HIGH,2001,MORNING,1,synthetic
Karbi Anglong,Assam,25.663094,92.482918,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Karbi Anglong,Assam,26.064306,93.325229,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
Karbi Anglong,Assam,25.958898,93.202512,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Karimganj,Assam,26.37121,92.601729,RAPE,HIGH,2001,EVENING,1,synthetic
Karimganj,Assam,26.160269,92.368533,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Karimganj,Assam,26.607278,93.520031,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Karimganj,Assam,26.137964,92.841694,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
Karimganj,Assam,26.387875,93.237525,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Kokrajhar,Assam,25.794558,93.186384,RAPE,HIGH,2001,EVENING,1,synthetic
Kokrajhar,Assam,26.861859,92.890631,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Kokrajhar,Assam,26.532836,92.800095,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Kokrajhar,Assam,26.502091,93.433185,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Lakhimpur,Assam,26.565891,92.582566,RAPE,HIGH,2001,NIGHT,1,synthetic
Lakhimpur,Assam,26.636168,93.140683,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Lakhimpur,Assam,26.416458,92.954515,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Lakhimpur,Assam,26.602323,92.332212,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Morigaon,Assam,25.875213,93.385791,RAPE,HIGH,2001,NIGHT,1,synthetic
Morigaon,Assam,25.884646,93.416628,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Morigaon,Assam,26.372649,93.142916,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Morigaon,Assam,25.890686,93.382913,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
N.C.Hills,Assam,25.669051,92.890696,RAPE,HIGH,2001,AFTERNOON,1,synthetic
N.C.Hills,Assam,26.007737,93.368429,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
N.C.Hills,Assam,26.673915,92.426739,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
N.C.Hills,Assam,26.362816,92.596275,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Nagaon,Assam,26.262901,92.44954,RAPE,HIGH,2001,EVENING,1,synthetic
Nagaon,Assam,26.533606,92.730601,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Nagaon,Assam,26.332686,93.02612,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Nagaon,Assam,25.897049,93.366228,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Nagaon,Assam,25.986393,93.230457,INSULT_TO_MODESTY,MEDIUM,2001,MORNING,1,synthetic
Nagaon,Assam,26.202962,93.255394,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Nalbari,Assam,26.314238,93.381256,RAPE,HIGH,2001,EVENING,1,synthetic
Nalbari,Assam,25.799786,93.423254,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Nalbari,Assam,25.935753,93.149534,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Nalbari,Assam,25.875348,92.90377,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Nalbari,Assam,26.551249,93.260484,CRUELTY_BY_HUSBAND,MEDIUM,2001,MORNING,1,synthetic
R.P.O.,Assam,26.572535,92.552364,RAPE,HIGH,2001,NIGHT,1,synthetic
Sibsagar,Assam,23.858011,78.723125,RAPE,HIGH,2001,NIGHT,1,synthetic
Sibsagar,Assam,23.739446,78.570861,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Sibsagar,Assam,23.849476,78.747956,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Sonitpur,Assam,25.617074,93.14519,RAPE,HIGH,2001,NIGHT,1,synthetic
Sonitpur,Assam,26.571801,92.604014,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Sonitpur,Assam,26.393159,93.035693,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Sonitpur,Assam,26.012994,92.527434,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Sonitpur,Assam,25.861597,92.797608,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Tinsukia,Assam,26.827003,92.816464,RAPE,HIGH,2001,NIGHT,1,synthetic
Tinsukia,Assam,25.683527,92.453221,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Tinsukia,Assam,26.516126,93.333426,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Tinsukia,Assam,26.112179,93.373807,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Tinsukia,Assam,26.075754,93.189952,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Total,Assam,26.810001,93.374037,RAPE,HIGH,2001,NIGHT,1,synthetic
Total,Assam,25.914497,92.93892,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Total,Assam,26.10152,92.556336,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Total,Assam,26.390824,92.918264,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Total,Assam,26.142509,92.89322,INSULT_TO_MODESTY,MEDIUM,2001,AFTERNOON,1,synthetic
Total,Assam,26.438896,92.546848,CRUELTY_BY_HUSBAND,MEDIUM,2001,MORNING,1,synthetic
Araria,Bihar,24.440592,85.330112,RAPE,HIGH,2001,EVENING,1,synthetic
Araria,Bihar,24.66586,85.604822,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Araria,Bihar,25.339981,85.311796,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Araria,Bihar,25.1836,85.360794,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Araria,Bihar,24.592484,85.329784,CRUELTY_BY_HUSBAND,MEDIUM,2001,MORNING,1,synthetic
Arwal,Bihar,24.618389,85.437495,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Arwal,Bihar,24.865411,85.836831,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Arwal,Bihar,25.003664,85.180877,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Aurangabad,Bihar,19.686678,75.323313,RAPE,HIGH,2001,EVENING,1,synthetic
Aurangabad,Bihar,19.925835,75.351502,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Aurangabad,Bihar,19.739157,75.377941,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Aurangabad,Bihar,19.941816,75.223302,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Aurangabad,Bihar,19.864879,75.410318,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
Aurangabad,Bihar,20.073723,75.315387,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Bagaha,Bihar,25.356174,85.642094,RAPE,HIGH,2001,EVENING,1,synthetic
Bagaha,Bihar,24.852831,85.254448,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Bagaha,Bihar,24.304358,85.39031,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Bagaha,Bihar,25.021844,85.112086,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Banka,Bihar,25.374897,85.569306,RAPE,HIGH,2001,NIGHT,1,synthetic
Banka,Bihar,24.714591,85.723278,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Banka,Bihar,24.796619,84.959721,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Banka,Bihar,24.901978,84.807461,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Begusarai,Bihar,25.557931,85.215546,RAPE,HIGH,2001,EVENING,1,synthetic
Begusarai,Bihar,24.922999,84.870499,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Begusarai,Bihar,25.130679,84.87528,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Begusarai,Bihar,24.721791,84.774631,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Begusarai,Bihar,25.378266,84.812992,CRUELTY_BY_HUSBAND,MEDIUM,2001,MORNING,1,synthetic
Bettiah,Bihar,25.12719,84.94213,RAPE,HIGH,2001,NIGHT,1,synthetic
Bettiah,Bihar,24.885563,84.997764,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Bettiah,Bihar,25.40933,85.548336,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Bettiah,Bihar,24.769093,85.312827,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Bettiah,Bihar,25.209793,84.995648,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Bettiah,Bihar,25.178153,85.741935,IMPORTATION_OF_GIRLS,CRITICAL,2001,AFTERNOON,1,synthetic
Bhabhua,Bihar,24.858641,85.670447,RAPE,HIGH,2001,NIGHT,1,synthetic
Bhabhua,Bihar,25.368612,84.93895,KIDNAPPING_ABDUCTION,HIGH,2001,MORNING,1,synthetic
Bhabhua,Bihar,25.15857,84.877731,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Bhabhua,Bihar,25.615366,85.102234,ASSAULT_ON_WOMEN,MEDIUM,2001,AFTERNOON,1,synthetic
Bhabhua,Bihar,25.207795,85.171133,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Bhagalpur,Bihar,25.153871,86.910283,RAPE,HIGH,2001,EVENING,1,synthetic
Bhagalpur,Bihar,25.223908,86.862741,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Bhagalpur,Bihar,25.461991,86.958744,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Bhagalpur,Bihar,25.133024,86.972358,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Bhagalpur,Bihar,25.235067,86.754102,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
Bhojpur,Bihar,24.812658,85.089393,RAPE,HIGH,2001,NIGHT,1,synthetic
Bhojpur,Bihar,25.19302,84.804233,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Bhojpur,Bihar,25.058282,84.941258,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Bhojpur,Bihar,24.948644,85.454139,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
Bhojpur,Bihar,25.0383,85.757598,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Buxar,Bihar,25.10321,85.808755,RAPE,HIGH,2001,NIGHT,1,synthetic
Buxar,Bihar,25.442259,85.761662,KIDNAPPING_ABDUCTION,HIGH,2001,MORNING,1,synthetic
Buxar,Bihar,25.416723,85.452417,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Darbhanga,Bihar,26.31027,85.787708,RAPE,HIGH,2001,MORNING,1,synthetic
Darbhanga,Bihar,26.179568,85.88548,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Darbhanga,Bihar,26.120942,85.873912,DOWRY_DEATH,HIGH,2001,MORNING,1,synthetic
Darbhanga,Bihar,26.095073,85.874438,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Darbhanga,Bihar,26.183112,86.056747,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Gaya,Bihar,24.841564,85.066343,RAPE,HIGH,2001,EVENING,1,synthetic
Gaya,Bihar,24.890753,85.144821,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Gaya,Bihar,24.839604,85.004814,DOWRY_DEATH,HIGH,2001,AFTERNOON,1,synthetic
Gaya,Bihar,24.630127,85.109511,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Gaya,Bihar,24.849088,84.93404,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
Gopalganj,Bihar,25.099548,85.590475,RAPE,HIGH,2001,EVENING,1,synthetic
Gopalganj,Bihar,24.613361,85.667906,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Gopalganj,Bihar,25.596959,85.900217,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Gopalganj,Bihar,24.651065,85.17484,INSULT_TO_MODESTY,MEDIUM,2001,AFTERNOON,1,synthetic
Gopalganj,Bihar,25.028799,85.743276,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Jamalpur Rly.,Bihar,24.979974,85.13124,RAPE,HIGH,2001,EVENING,1,synthetic
Jamalpur Rly.,Bihar,24.747768,84.703686,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Jamalpur Rly.,Bihar,25.294588,84.901658,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Jamui,Bihar,25.078812,85.366479,RAPE,HIGH,2001,NIGHT,1,synthetic
Jamui,Bihar,25.098368,85.013623,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Jamui,Bihar,24.491818,85.612199,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Jamui,Bihar,24.792171,85.824941,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Jamui,Bihar,25.271773,85.407552,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
Jehanabad,Bihar,25.423689,85.62733,RAPE,HIGH,2001,NIGHT,1,synthetic
Jehanabad,Bihar,25.30196,84.943166,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Jehanabad,Bihar,25.434722,84.737037,DOWRY_DEATH,HIGH,2001,AFTERNOON,1,synthetic
Jehanabad,Bihar,24.934708,84.869591,CRUELTY_BY_HUSBAND,MEDIUM,2001,MORNING,1,synthetic
Katihar,Bihar,24.589564,84.950314,RAPE,HIGH,2001,NIGHT,1,synthetic
Katihar,Bihar,24.834949,85.242765,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Katihar,Bihar,25.346481,85.44419,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Katihar,Bihar,25.35983,85.151055,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
Katihar,Bihar,24.881815,85.57734,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Katihar Rly.,Bihar,24.770613,84.903205,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Katihar Rly.,Bihar,25.447221,84.989174,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Khagaria,Bihar,24.675933,85.24916,RAPE,HIGH,2001,NIGHT,1,synthetic
Khagaria,Bihar,24.983351,85.281465,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Khagaria,Bihar,24.529219,85.518368,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Khagaria,Bihar,24.478065,85.565143,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Khagaria,Bihar,24.941348,85.380286,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Kishanganj,Bihar,24.581944,85.158493,RAPE,HIGH,2001,NIGHT,1,synthetic
Kishanganj,Bihar,25.049234,85.093401,KIDNAPPING_ABDUCTION,HIGH,2001,MORNING,1,synthetic
Kishanganj,Bihar,25.448443,85.133693,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Kishanganj,Bihar,25.351511,84.99358,ASSAULT_ON_WOMEN,MEDIUM,2001,AFTERNOON,1,synthetic
Kishanganj,Bihar,25.279428,85.655814,INSULT_TO_MODESTY,MEDIUM,2001,MORNING,1,synthetic
Kishanganj,Bihar,25.194806,85.322946,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Lakhisarai,Bihar,29.070388,75.794321,RAPE,HIGH,2001,MORNING,1,synthetic
Lakhisarai,Bihar,28.996015,75.784758,KIDNAPPING_ABDUCTION,HIGH,2001,NIGHT,1,synthetic
Lakhisarai,Bihar,29.096157,75.686685,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Lakhisarai,Bihar,29.275441,75.814587,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
Lakhisarai,Bihar,29.372706,75.649351,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Madhepura,Bihar,24.875296,85.32761,RAPE,HIGH,2001,NIGHT,1,synthetic
Madhepura,Bihar,24.937616,85.447925,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Madhepura,Bihar,24.837208,85.909219,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Madhepura,Bihar,25.435613,84.975605,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Madhepura,Bihar,25.054273,85.705649,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
Madhubani,Bihar,24.572725,85.730364,RAPE,HIGH,2001,NIGHT,1,synthetic
Madhubani,Bihar,24.863332,85.302587,KIDNAPPING_ABDUCTION,HIGH,2001,MORNING,1,synthetic
Madhubani,Bihar,25.172005,85.368863,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Madhubani,Bihar,25.247583,84.987769,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
Madhubani,Bihar,25.103183,85.323741,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Motihari,Bihar,25.324433,85.278338,RAPE,HIGH,2001,MORNING,1,synthetic
Motihari,Bihar,24.80578,85.472502,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Motihari,Bihar,24.674937,85.045931,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Motihari,Bihar,24.651648,85.586333,ASSAULT_ON_WOMEN,MEDIUM,2001,AFTERNOON,1,synthetic
Motihari,Bihar,25.096334,84.710604,INSULT_TO_MODESTY,MEDIUM,2001,NIGHT,1,synthetic
Motihari,Bihar,25.09992,85.282288,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Munger,Bihar,25.482217,85.103775,RAPE,HIGH,2001,MORNING,1,synthetic
Munger,Bihar,25.037922,84.824188,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Munger,Bihar,25.354587,84.958696,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Munger,Bihar,24.498872,85.504049,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Muzaffarpur,Bihar,26.041961,85.397027,RAPE,HIGH,2001,EVENING,1,synthetic
Muzaffarpur,Bihar,26.085998,85.539302,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Muzaffarpur,Bihar,26.262877,85.479031,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Muzaffarpur,Bihar,25.970257,85.307292,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Muzaffarpur,Bihar,26.120214,85.276687,CRUELTY_BY_HUSBAND,MEDIUM,2001,AFTERNOON,1,synthetic
Muzaffarpur,Bihar,26.191661,85.397458,IMPORTATION_OF_GIRLS,CRITICAL,2001,EVENING,1,synthetic
Muzaffarpur Rly.,Bihar,26.259066,85.300148,RAPE,HIGH,2001,NIGHT,1,synthetic
Muzaffarpur Rly.,Bihar,26.252197,85.365229,KIDNAPPING_ABDUCTION,HIGH,2001,MORNING,1,synthetic
Muzaffarpur Rly.,Bihar,26.232226,85.331151,ASSAULT_ON_WOMEN,MEDIUM,2001,EVENING,1,synthetic
Muzaffarpur Rly.,Bihar,26.127054,85.433074,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Nalanda,Bihar,25.453964,85.335918,RAPE,HIGH,2001,AFTERNOON,1,synthetic
Nalanda,Bihar,25.274536,85.237268,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Nalanda,Bihar,25.246881,85.512682,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Nalanda,Bihar,25.378782,85.431566,ASSAULT_ON_WOMEN,MEDIUM,2001,NIGHT,1,synthetic
Nalanda,Bihar,25.029056,85.376085,INSULT_TO_MODESTY,MEDIUM,2001,EVENING,1,synthetic
Nalanda,Bihar,25.04532,85.709929,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Naugachia,Bihar,25.260645,85.43628,RAPE,HIGH,2001,EVENING,1,synthetic
Naugachia,Bihar,24.769459,84.971445,KIDNAPPING_ABDUCTION,HIGH,2001,EVENING,1,synthetic
Naugachia,Bihar,25.491463,85.188666,DOWRY_DEATH,HIGH,2001,NIGHT,1,synthetic
Naugachia,Bihar,25.101603,85.577966,CRUELTY_BY_HUSBAND,MEDIUM,2001,NIGHT,1,synthetic
Nawadah,Bihar,24.866244,85.787001,RAPE,HIGH,2001,MORNING,1,synthetic
Nawadah,Bihar,25.327125,85.114028,KIDNAPPING_ABDUCTION,HIGH,2001,AFTERNOON,1,synthetic
Nawadah,Bihar,25.590579,85.767769,DOWRY_DEATH,HIGH,2001,EVENING,1,synthetic
Nawadah,Bihar,25.118236,85.703733,ASSAULT_ON_WOMEN,MEDIUM,2001,MORNING,1,synthetic
Nawadah,Bihar,24.829171,85.174213,CRUELTY_BY_HUSBAND,MEDIUM,2001,EVENING,1,synthetic
Nawadah,Bihar,24.811143,85.209631,IMPORTATION_OF_GIRLS,CRITICAL,2001,EVENING,1,synthetic
Patna,Bihar,25.536346,85.359169,RAPE,HIGH,2001,NIGHT,1,synthetic
